airport,time,count
KRSW,0.535278,0.2
KSAN,0.535278,0.7
KSEA,0.535278,0.8
KSLC,0.535278,0.7
KSMF,0.535278,0.2
KTPA,0.535278,0.7
KABQ,0.551944,0.2
KATL,0.551944,1.3
KBNA,0.551944,0.5
KBUR,0.551944,0.3
KCLE,0.551944,0.2
KDEN,0.551944,0.9
KDFW,0.551944,1.3
KDTW,0.551944,1.5
KFLL,0.551944,0.7
KIAD,0.551944,0.2
KIAH,0.551944,1.8
KJFK,0.551944,0.7
KLAX,0.551944,0.8
KLGA,0.551944,0.7
KMCO,0.551944,0.5
KMEM,0.551944,0.8
KMIA,0.551944,0.7
KMKE,0.551944,0.3
KMSP,0.551944,0.7
KORD,0.551944,1.5
KPDX,0.551944,0.2
KPHL,0.551944,0.5
KSAN,0.551944,0.3
KSEA,0.551944,0.5
KSFO,0.551944,1.0
KSJC,0.551944,0.5
KSLC,0.551944,0.3
KSTL,0.551944,0.5
KATL,0.568611,1.5
KBNA,0.568611,0.3
KBOS,0.568611,1.0
KBUR,0.568611,0.5
KBWI,0.568611,0.2
KCID,0.568611,0.5
KCLE,0.568611,0.7
KCLT,0.568611,1.0
KDAL,0.568611,0.3
KDCA,0.568611,1.0
KDEN,0.568611,0.2
KDFW,0.568611,0.7
KDTW,0.568611,0.8
KEWR,0.568611,1.1
KIAD,0.568611,1.2
KIAH,0.568611,0.7
KJFK,0.568611,0.2
KLAX,0.568611,0.9
KLGA,0.568611,1.1
KMCO,0.568611,1.0
KMIA,0.568611,0.2
KMKE,0.568611,0.5
KMSP,0.568611,0.8
KOKC,0.568611,0.3
KORD,0.568611,1.6
KPBI,0.568611,0.3
KPHL,0.568611,1.6
KPHX,0.568611,0.9
KSAN,0.568611,0.3
KSEA,0.568611,0.7
KSFO,0.568611,0.5
KSLC,0.568611,1.0
KSTL,0.568611,0.2
KTPA,0.568611,0.2
KABQ,0.585278,0.5
KATL,0.585278,0.8
KBUR,0.585278,0.2
KBWI,0.585278,1.0
KCLE,0.585278,0.8
KCLT,0.585278,0.7
KCMH,0.585278,0.3
KDCA,0.585278,0.5
KDFW,0.585278,1.6
KDSM,0.585278,0.5
KDTW,0.585278,1.5
KEWR,0.585278,1.0
KFLL,0.585278,0.3
KHOU,0.585278,0.5
KIAD,0.585278,0.5
KIAH,0.585278,1.3
KJFK,0.585278,0.5
KLAX,0.585278,0.6
KLGA,0.585278,0.9
KMIA,0.585278,0.6
KMSP,0.585278,0.4
KOKC,0.585278,0.3
KORD,0.585278,1.1
KPBI,0.585278,0.3
KPDX,0.585278,0.7
KPHL,0.585278,1.2
KRDU,0.585278,0.5
KSAN,0.585278,0.7
KSEA,0.585278,0.2
KSFO,0.585278,1.0
KSMF,0.585278,0.3
KATL,0.601944,1.7
KBOS,0.601944,0.7
KCLE,0.601944,0.8
KCLT,0.601944,0.3
KCVG,0.601944,0.5
KDAL,0.601944,0.8
KDCA,0.601944,0.2
KDEN,0.601944,1.1
KDFW,0.601944,1.2
KDTW,0.601944,0.7
KEWR,0.601944,1.0
KFLL,0.601944,0.2
KHOU,0.601944,0.3
KIAD,0.601944,0.2
KIAH,0.601944,1.4
KJFK,0.601944,0.5
KLAX,0.601944,1.3
KMCO,0.601944,0.7
KMDW,0.601944,0.2
KMKE,0.601944,0.7
KMSP,0.601944,0.8
KOAK,0.601944,0.3
KORD,0.601944,1.3
KPDX,0.601944,0.3
KPHL,0.601944,0.7
KPHX,0.601944,0.7
KSAN,0.601944,0.5
KSEA,0.601944,1.0
KSFO,0.601944,0.8
KSLC,0.601944,0.5
KSTL,0.601944,0.5
KATL,0.618611,1.2
KBNA,0.618611,0.5
KBOS,0.618611,0.5
KBUR,0.618611,0.2
KBWI,0.618611,0.2
KCLT,0.618611,1.0
KDFW,0.618611,0.8
KDTW,0.618611,1.0
KEWR,0.618611,0.5
KIAD,0.618611,1.1
KJFK,0.618611,1.0
KLAX,0.618611,0.4
KLGA,0.618611,0.8
KMIA,0.618611,0.4
KMSP,0.618611,1.4
KMSY,0.618611,0.5
KOKC,0.618611,0.2
KORD,0.618611,0.5
KPBI,0.618611,0.2
KPDX,0.618611,0.7
KPHL,0.618611,1.2
KPHX,0.618611,0.3
KRDU,0.618611,0.3
KSAN,0.618611,0.2
KSFO,0.618611,0.8
KSLC,0.618611,1.0
KABQ,0.635278,0.3
KATL,0.635278,0.7
KBNA,0.635278,0.8
KBOS,0.635278,0.5
KBWI,0.635278,0.3
KCLE,0.635278,1.2
KCLT,0.635278,1.0
KCVG,0.635278,0.5
KDAL,0.635278,0.2
KDCA,0.635278,0.7
KDEN,0.635278,0.5
KDFW,0.635278,1.5
KDTW,0.635278,1.3
KEWR,0.635278,1.3
KFLL,0.635278,0.5
KHOU,0.635278,0.2
KIAD,0.635278,0.4
KIAH,0.635278,2.3
KJFK,0.635278,1.0
KLAX,0.635278,1.2
KLGA,0.635278,1.2
KMCI,0.635278,0.7
KMCO,0.635278,0.3
KMDW,0.635278,0.2
KMIA,0.635278,1.0
KMKE,0.635278,0.2
KONT,0.635278,0.3
KORD,0.635278,2.0
KPDX,0.635278,0.8
KPHL,0.635278,0.5
KPHX,0.635278,0.3
KRDU,0.635278,0.2
KSEA,0.635278,0.5
KSFO,0.635278,0.7
KSLC,0.635278,1.1
KSTL,0.635278,0.2
KTUL,0.635278,0.3
KABQ,0.651944,0.5
KATL,0.651944,0.7
KBOS,0.651944,0.5
KBWI,0.651944,0.7
KCLE,0.651944,0.3
KCLT,0.651944,0.2
KCVG,0.651944,0.2
KDEN,0.651944,0.2
KDFW,0.651944,1.0
KDSM,0.651944,0.3
KDTW,0.651944,0.7
KFLL,0.651944,0.3
KIAD,0.651944,0.3
KIAH,0.651944,0.7
KLAX,0.651944,1.3
KMCO,0.651944,0.2
KMEM,0.651944,0.2
KMKE,0.651944,0.2
KMSP,0.651944,1.2
KMSY,0.651944,0.5
KOAK,0.651944,0.5
KONT,0.651944,0.3
KORD,0.651944,0.5
KPBI,0.651944,0.5
KPDX,0.651944,0.5
KPHL,0.651944,0.3
KPHX,0.651944,0.5
KRDU,0.651944,0.2
KSAN,0.651944,0.5
KSDF,0.651944,0.3
KSEA,0.651944,1.1
KSFO,0.651944,0.3
KSJC,0.651944,0.5
KSLC,0.651944,0.3
KSMF,0.651944,0.5
KSNA,0.651944,0.5
KTPA,0.651944,0.3
KATL,0.668611,0.8
KBNA,0.668611,0.4
KBOS,0.668611,0.3
KBUR,0.668611,0.5
KBWI,0.668611,0.3
KCLE,0.668611,0.7
KCLT,0.668611,1.0
KCMH,0.668611,0.8
KCVG,0.668611,0.2
KDCA,0.668611,1.0
KDEN,0.668611,0.2
KDFW,0.668611,1.8
KDTW,0.668611,1.5
KEWR,0.668611,0.5
KIAD,0.668611,0.2
KIAH,0.668611,0.5
KJFK,0.668611,1.3
KLAX,0.668611,0.8
KLGA,0.668611,0.5
KMDW,0.668611,0.7
KMIA,0.668611,0.5
KMSP,0.668611,0.7
KMSY,0.668611,0.3
KOAK,0.668611,0.2
KORD,0.668611,1.5
KPDX,0.668611,0.5
KPHL,0.668611,0.8
KPHX,0.668611,0.2
KSAN,0.668611,0.3
KSEA,0.668611,0.7
KSFO,0.668611,1.3
KSLC,0.668611,0.8
KSMF,0.668611,0.2
KSTL,0.668611,0.3
KTPA,0.668611,0.5
KATL,0.685278,1.6
KBNA,0.685278,1.0
KBOS,0.685278,0.7
KBWI,0.685278,0.5
KCLE,0.685278,0.8
KCLT,0.685278,0.5
KCVG,0.685278,0.5
KDCA,0.685278,0.3
KDEN,0.685278,0.8
KDFW,0.685278,0.8
KDSM,0.685278,0.3
KDTW,0.685278,0.2
KEWR,0.685278,1.0
KFAT,0.685278,0.5
KFLL,0.685278,0.2
KIAD,0.685278,0.3
KIAH,0.685278,0.5
KJFK,0.685278,0.7
KLAX,0.685278,0.7
KLGA,0.685278,1.0
KMCO,0.685278,0.5
KMIA,0.685278,0.3
KMSP,0.685278,0.5
KMSY,0.685278,0.5
KONT,0.685278,0.2
KORD,0.685278,2.0
KPDX,0.685278,0.3
KPHL,0.685278,1.0
KPHX,0.685278,0.3
KRDU,0.685278,0.2
KSAN,0.685278,0.7
KSEA,0.685278,0.7
KSFO,0.685278,0.5
KSLC,0.685278,1.3
KSNA,0.685278,1.0
KSTL,0.685278,0.3
KATL,0.701944,0.5
KBNA,0.701944,0.5
KBUR,0.701944,1.0
KCLT,0.701944,0.5
KCMH,0.701944,0.2
KDCA,0.701944,1.4
KDEN,0.701944,0.5
KDFW,0.701944,1.4
KDTW,0.701944,1.5
KEWR,0.701944,1.3
KFLL,0.701944,0.7
KHOU,0.701944,1.2
KIAD,0.701944,0.3
KIAH,0.701944,0.9
KIND,0.701944,0.5
KJFK,0.701944,1.3
KLAX,0.701944,0.7
KMDW,0.701944,0.3
KMEM,0.701944,0.5
KMIA,0.701944,0.7
KMKE,0.701944,0.2
KMSP,0.701944,0.8
KOAK,0.701944,0.5
KORD,0.701944,1.0
KPDX,0.701944,0.3
KPHL,0.701944,1.2
KRDU,0.701944,0.2
KSAN,0.701944,0.5
KSEA,0.701944,0.5
KSFO,0.701944,1.0
KSLC,0.701944,1.9
KSNA,0.701944,0.5
KTPA,0.701944,0.2
KATL,0.718611,2.7
KBOS,0.718611,1.1
KBWI,0.718611,0.5
KCLT,0.718611,0.5
KDEN,0.718611,0.3
KDFW,0.718611,2.3
KDTW,0.718611,0.5
KHOU,0.718611,0.3
KIAD,0.718611,0.2
KIAH,0.718611,0.5
KIND,0.718611,0.3
KLAX,0.718611,0.7
KLGA,0.718611,1.2
KMCI,0.718611,0.5
KMCO,0.718611,0.5
KMIA,0.718611,0.7
KMSP,0.718611,0.7
KOAK,0.718611,0.5
KORD,0.718611,1.5
KPDX,0.718611,0.5
KPHL,0.718611,0.3
KPHX,0.718611,0.5
KRDU,0.718611,0.3
KSAN,0.718611,0.5
KSEA,0.718611,0.8
KSFO,0.718611,0.7
KSJC,0.718611,0.2
KSLC,0.718611,1.9
KSMF,0.718611,0.2
KSNA,0.718611,0.3
KATL,0.735278,1.0
KBNA,0.735278,0.5
KBWI,0.735278,0.5
KCID,0.735278,0.3
KCLE,0.735278,0.3
KCLT,0.735278,1.2
KCVG,0.735278,0.2
KDAL,0.735278,0.5
KDCA,0.735278,0.5
KDEN,0.735278,1.0
KDFW,0.735278,1.5
KDTW,0.735278,2.0
KELP,0.735278,0.3
KEWR,0.735278,0.8
KFLL,0.735278,0.3
KIAD,0.735278,0.3
KIAH,0.735278,0.6
KJFK,0.735278,1.5
KLAX,0.735278,1.5
KLGA,0.735278,0.5
KLGB,0.735278,0.2
KMCO,0.735278,0.5
KMDW,0.735278,0.2
KMIA,0.735278,0.5
KMKE,0.735278,0.2
KMSP,0.735278,1.0
KMSY,0.735278,0.2
KOAK,0.735278,0.3
KORD,0.735278,2.1
KPHL,0.735278,1.3
KPHX,0.735278,0.2
KRDU,0.735278,0.7
KSEA,0.735278,0.4
KSFO,0.735278,1.0
KSJC,0.735278,0.8
KSLC,0.735278,0.8
KTPA,0.735278,0.3
KATL,0.751944,2.3
KBNA,0.751944,0.2
KBOS,0.751944,1.0
KBWI,0.751944,1.1
KCLE,0.751944,0.3
KCLT,0.751944,0.7
KCMH,0.751944,0.2
KCVG,0.751944,0.3
KDCA,0.751944,1.3
KDEN,0.751944,0.5
KDFW,0.751944,1.9
KDTW,0.751944,0.8
KELP,0.751944,0.5
KEWR,0.751944,0.8
KHOU,0.751944,0.5
KIAD,0.751944,0.2
KIAH,0.751944,0.8
KJFK,0.751944,0.2
KLAX,0.751944,0.7
KLGA,0.751944,0.2
KMCO,0.751944,0.2
KMEM,0.751944,0.3
KMKE,0.751944,0.3
KMSP,0.751944,0.3
KONT,0.751944,0.2
KORD,0.751944,1.5
KPDX,0.751944,0.7
KPHL,0.751944,0.5
KSEA,0.751944,0.8
KSFO,0.751944,0.5
KSLC,0.751944,0.2
KSMF,0.751944,0.8
KSTL,0.751944,0.2
KTPA,0.751944,0.7
KTUS,0.751944,0.5
KATL,0.768611,2.3
KBOS,0.768611,0.8
KCLT,0.768611,1.3
KCVG,0.768611,0.3
KDAL,0.768611,0.5
KDCA,0.768611,0.5
KDEN,0.768611,1.0
KDFW,0.768611,0.3
KDTW,0.768611,0.5
KEWR,0.768611,0.5
KFAT,0.768611,0.2
KFLL,0.768611,0.3
KHOU,0.768611,0.8
KIAD,0.768611,0.5
KIAH,0.768611,0.8
KIND,0.768611,0.8
KJFK,0.768611,1.3
KLAX,0.768611,0.6
KLGA,0.768611,0.3
KLGB,0.768611,0.2
KMCI,0.768611,0.5
KMCO,0.768611,0.3
KMIA,0.768611,1.0
KMSP,0.768611,1.0
KORD,0.768611,1.5
KPHL,0.768611,1.0
KPHX,0.768611,0.5
KSEA,0.768611,1.0
KSFO,0.768611,1.5
KSLC,0.768611,0.8
KATL,0.785278,1.4
KBOS,0.785278,0.5
KCLT,0.785278,0.3
KDEN,0.785278,0.6
KDFW,0.785278,1.2
KDTW,0.785278,0.5
KELP,0.785278,0.5
KEWR,0.785278,1.3
KIAD,0.785278,0.7
KIAH,0.785278,0.5
KLAX,0.785278,1.4
KLGA,0.785278,1.0
KMEM,0.785278,0.3
KMIA,0.785278,0.5
KMSP,0.785278,0.7
KOKC,0.785278,0.7
KONT,0.785278,0.5
KORD,0.785278,2.3
KPBI,0.785278,0.5
KPDX,0.785278,0.5
KPHL,0.785278,0.8
KPHX,0.785278,0.7
KSEA,0.785278,0.2
KSLC,0.785278,0.8
KSNA,0.785278,0.8
KTUL,0.785278,0.5
KABQ,0.801944,0.2
KATL,0.801944,1.6
KBNA,0.801944,0.2
KBOS,0.801944,0.7
KCLE,0.801944,0.5
KCLT,0.801944,1.9
KCVG,0.801944,1.0
KDAL,0.801944,0.2
KDCA,0.801944,0.2
KDEN,0.801944,1.7
KDFW,0.801944,1.0
KDTW,0.801944,0.8
KEWR,0.801944,0.4
KFLL,0.801944,0.2
KHOU,0.801944,0.7
KIAH,0.801944,1.0
KIND,0.801944,0.3
KJFK,0.801944,1.0
KLAX,0.801944,0.6
KMCO,0.801944,0.2
KMIA,0.801944,0.7
KMSP,0.801944,1.4
KOAK,0.801944,0.5
KORD,0.801944,1.5
KPHL,0.801944,0.7
KSEA,0.801944,0.5
KSFO,0.801944,1.0
KSLC,0.801944,0.9
KSNA,0.801944,0.3
KSTL,0.801944,0.3
KATL,0.818611,1.0
KBNA,0.818611,0.3
KBOS,0.818611,0.5
KBUR,0.818611,0.3
KBWI,0.818611,0.5
KCLE,0.818611,0.3
KCLT,0.818611,1.1
KCMH,0.818611,0.2
KCVG,0.818611,0.5
KDCA,0.818611,0.7
KDFW,0.818611,0.7
KDTW,0.818611,0.2
KEWR,0.818611,0.8
KIAD,0.818611,1.0
KIAH,0.818611,0.3
KIND,0.818611,0.7
KJFK,0.818611,1.3
KLAX,0.818611,0.5
KLGA,0.818611,0.7
KMEM,0.818611,0.5
KMIA,0.818611,0.3
KMKE,0.818611,0.7
KMSP,0.818611,0.7
KMSY,0.818611,1.0
KOAK,0.818611,0.5
KORD,0.818611,2.2
KPBI,0.818611,0.3
KPHL,0.818611,1.5
KPHX,0.818611,0.8
KSAN,0.818611,0.2
KSEA,0.818611,0.5
KSFO,0.818611,0.2
KSLC,0.818611,0.3
KSNA,0.818611,0.7
KTPA,0.818611,0.7
KABQ,0.835278,0.5
KATL,0.835278,1.4
KBUR,0.835278,0.7
KBWI,0.835278,0.7
KCLE,0.835278,0.3
KCLT,0.835278,0.3
KCOS,0.835278,0.2
KDCA,0.835278,0.3
KDEN,0.835278,1.0
KDFW,0.835278,1.0
KDTW,0.835278,0.3
KEWR,0.835278,1.0
KFAT,0.835278,0.7
KHOU,0.835278,0.5
KIAD,0.835278,0.5
KIAH,0.835278,0.2
KJFK,0.835278,0.4
KLAX,0.835278,0.9
KLGA,0.835278,0.5
KMCI,0.835278,0.5
KMDW,0.835278,1.0
KMIA,0.835278,0.7
KMSP,0.835278,0.5
KMSY,0.835278,0.5
KORD,0.835278,1.3
KPDX,0.835278,0.3
KPHL,0.835278,1.0
KSAN,0.835278,0.3
KSEA,0.835278,0.3
KSFO,0.835278,0.5
KSJC,0.835278,0.3
KSLC,0.835278,0.9
KSNA,0.835278,0.3
KTPA,0.835278,0.5
KABQ,0.851944,0.8
KATL,0.851944,0.2
KBOS,0.851944,0.8
KCLT,0.851944,0.5
KCOS,0.851944,0.3
KCVG,0.851944,0.3
KDCA,0.851944,0.5
KDEN,0.851944,1.0
KDFW,0.851944,1.5
KDSM,0.851944,0.3
KDTW,0.851944,0.7
KEWR,0.851944,1.0
KFLL,0.851944,0.2
KIAD,0.851944,0.5
KIAH,0.851944,0.3
KJFK,0.851944,1.0
KLAX,0.851944,0.3
KLGA,0.851944,0.8
KMIA,0.851944,1.0
KMSP,0.851944,1.0
KOAK,0.851944,0.7
KORD,0.851944,1.7
KPHL,0.851944,0.6
KPHX,0.851944,0.5
KRDU,0.851944,0.3
KSEA,0.851944,0.5
KSFO,0.851944,0.8
KSLC,0.851944,0.5
KSMF,0.851944,0.5
KTPA,0.851944,0.4
KATL,0.868611,2.0
KBOS,0.868611,0.5
KCLT,0.868611,1.0
KCMH,0.868611,1.0
KCVG,0.868611,0.4
KDCA,0.868611,0.5
KDEN,0.868611,1.4
KDFW,0.868611,1.2
KDTW,0.868611,0.3
KEWR,0.868611,0.5
KFAT,0.868611,0.2
KHOU,0.868611,0.3
KIAD,0.868611,0.5
KIAH,0.868611,1.2
KIND,0.868611,1.2
KJFK,0.868611,0.8
KLAX,0.868611,1.7
KLGA,0.868611,0.2
KMCI,0.868611,0.5
KMCO,0.868611,0.5
KMDW,0.868611,0.3
KMIA,0.868611,1.2
KMSP,0.868611,1.1
KMSY,0.868611,0.7
KOAK,0.868611,0.3
KORD,0.868611,1.5
KPDX,0.868611,0.3
KPHL,0.868611,0.8
KPHX,0.868611,1.0
KPSP,0.868611,0.3
KRDU,0.868611,0.7
KSAN,0.868611,0.3
KSFO,0.868611,1.0
KSLC,0.868611,1.9
KSTL,0.868611,0.3
KATL,0.885278,0.7
KBNA,0.885278,0.3
KBOS,0.885278,0.6
KCLE,0.885278,0.5
KCLT,0.885278,1.2
KCVG,0.885278,0.8
KDAL,0.885278,0.5
KDEN,0.885278,0.8
KDFW,0.885278,1.0
KDSM,0.885278,0.5
KDTW,0.885278,0.2
KEWR,0.885278,0.5
KFLL,0.885278,0.5
KHOU,0.885278,0.5
KIAD,0.885278,0.3
KIAH,0.885278,0.7
KIND,0.885278,0.6
KJFK,0.885278,0.5
KLAX,0.885278,1.0
KLGA,0.885278,0.8
KMDW,0.885278,0.2
KMIA,0.885278,0.5
KMSP,0.885278,0.5
KORD,0.885278,1.0
KPHL,0.885278,1.8
KRDU,0.885278,0.3
KSAN,0.885278,0.2
KSEA,0.885278,0.5
KSFO,0.885278,0.5
KSLC,0.885278,0.3
KSNA,0.885278,0.5
KTPA,0.885278,0.3
KABQ,0.901944,0.3
KATL,0.901944,1.8
KBOS,0.901944,1.0
KBWI,0.901944,0.5
KCLE,0.901944,0.5
KCLT,0.901944,1.0
KCMH,0.901944,0.5
KCVG,0.901944,0.5
KDAL,0.901944,0.2
KDCA,0.901944,0.7
KDEN,0.901944,1.5
KDFW,0.901944,1.5
KDTW,0.901944,0.5
KEWR,0.901944,0.5
KFLL,0.901944,0.5
KHOU,0.901944,0.3
KIAD,0.901944,0.7
KIAH,0.901944,0.2
KIND,0.901944,0.2
KJFK,0.901944,1.5
KLAX,0.901944,1.0
KLGA,0.901944,1.0
KMDW,0.901944,0.3
KMIA,0.901944,0.2
KMKE,0.901944,0.2
KMSP,0.901944,0.9
KORD,0.901944,0.8
KPDX,0.901944,0.7
KPHL,0.901944,0.7
KPHX,0.901944,0.8
KPSP,0.901944,0.3
KSAN,0.901944,0.2
KSEA,0.901944,1.0
KSFO,0.901944,0.7
KSLC,0.901944,0.9
KSMF,0.901944,0.5
KTPA,0.901944,0.5
KATL,0.918611,0.8
KBNA,0.918611,0.3
KBOS,0.918611,0.3
KCLE,0.918611,0.2
KCLT,0.918611,0.5
KDAL,0.918611,0.3
KDEN,0.918611,0.7
KDFW,0.918611,1.5
KDTW,0.918611,0.7
KEWR,0.918611,0.2
KHOU,0.918611,0.5
KIAD,0.918611,0.3
KIND,0.918611,0.5
KJFK,0.918611,0.5
KLAX,0.918611,1.3
KLGA,0.918611,1.0
KMCI,0.918611,0.5
KMCO,0.918611,0.2
KMDW,0.918611,0.7
KMEM,0.918611,0.2
KMIA,0.918611,0.3
KMSP,0.918611,1.3
KOAK,0.918611,0.2
KORD,0.918611,1.7
KPDX,0.918611,0.5
KPHL,0.918611,1.5
KPHX,0.918611,0.2
KRDU,0.918611,0.8
KSLC,0.918611,0.3
KTUL,0.918611,0.5
KABQ,0.935278,0.2
KATL,0.935278,2.5
KBOS,0.935278,1.3
KBUR,0.935278,0.2
KCLT,0.935278,1.0
KCMH,0.935278,0.2
KCVG,0.935278,0.5
KDCA,0.935278,0.8
KDEN,0.935278,1.0
KDFW,0.935278,0.5
KELP,0.935278,0.7
KEWR,0.935278,0.4
KFLL,0.935278,0.3
KIAH,0.935278,0.6
KJFK,0.935278,0.5
KLAX,0.935278,1.1
KLGA,0.935278,0.2
KMCO,0.935278,0.2
KMDW,0.935278,0.8
KMEM,0.935278,0.5
KMIA,0.935278,1.0
KMKE,0.935278,0.5
KMSP,0.935278,0.5
KORD,0.935278,1.6
KPBI,0.935278,0.5
KPHL,0.935278,1.2
KPHX,0.935278,0.3
KSDF,0.935278,0.3
KSEA,0.935278,1.0
KSFO,0.935278,1.1
KSJC,0.935278,0.2
KSLC,0.935278,0.3
KSNA,0.935278,0.2
KTPA,0.935278,0.3
KATL,0.951944,1.5
KBNA,0.951944,0.5
KCLE,0.951944,0.8
KCLT,0.951944,1.7
KCMH,0.951944,0.3
KCOS,0.951944,0.5
KCVG,0.951944,0.5
KDAL,0.951944,0.3
KDCA,0.951944,0.7
KDEN,0.951944,0.3
KDFW,0.951944,0.9
KDSM,0.951944,0.2
KDTW,0.951944,0.8
KEWR,0.951944,0.3
KIAD,0.951944,0.3
KIAH,0.951944,0.5
KJFK,0.951944,1.5
KLAX,0.951944,0.9
KLGA,0.951944,0.8
KMCO,0.951944,0.5
KMEM,0.951944,0.2
KMIA,0.951944,0.7
KMKE,0.951944,0.3
KMSP,0.951944,1.7
KONT,0.951944,0.3
KORD,0.951944,1.8
KPDX,0.951944,0.3
KPHL,0.951944,0.2
KPHX,0.951944,0.5
KSAN,0.951944,0.7
KSEA,0.951944,0.5
KSFO,0.951944,1.3
KSJC,0.951944,0.5
KSLC,0.951944,0.5
KSMF,0.951944,0.3
KATL,0.968611,1.1
KBOS,0.968611,1.0
KBWI,0.968611,0.5
KCLE,0.968611,0.7
KCLT,0.968611,0.4
KCMH,0.968611,0.5
KCVG,0.968611,0.2
KDEN,0.968611,0.7
KDFW,0.968611,1.8
KDTW,0.968611,0.2
KEWR,0.968611,0.7
KHOU,0.968611,0.5
KIAH,0.968611,1.1
KIND,0.968611,0.5
KJFK,0.968611,0.6
KLAX,0.968611,1.0
KLGA,0.968611,0.5
KLIT,0.968611,0.3
KMDW,0.968611,0.5
KMIA,0.968611,0.5
KMKE,0.968611,0.3
KMSP,0.968611,0.6
KMSY,0.968611,0.2
KOAK,0.968611,0.2
KOKC,0.968611,0.5
KORD,0.968611,1.7
KPHL,0.968611,1.2
KPHX,0.968611,0.7
KSAN,0.968611,0.2
KSDF,0.968611,0.5
KSEA,0.968611,0.8
KSFO,0.968611,0.7
KSLC,0.968611,0.2
KSTL,0.968611,0.7
KTPA,0.968611,0.3
KATL,0.985278,1.9
KBNA,0.985278,0.2
KBOS,0.985278,0.7
KBUR,0.985278,0.5
KCLE,0.985278,0.3
KCLT,0.985278,1.1
KCVG,0.985278,1.0
KDAL,0.985278,0.3
KDCA,0.985278,0.3
KDEN,0.985278,0.2
KDFW,0.985278,1.0
KDTW,0.985278,0.8
KEWR,0.985278,0.3
KFLL,0.985278,0.5
KIAD,0.985278,0.5
KIAH,0.985278,0.7
KJFK,0.985278,0.5
KLAX,0.985278,1.0
KLGA,0.985278,0.2
KMDW,0.985278,0.3
KMIA,0.985278,1.0
KMSP,0.985278,2.0
KONT,0.985278,0.7
KORD,0.985278,1.8
KPBI,0.985278,0.3
KPHL,0.985278,0.5
KPHX,0.985278,0.3
KPSP,0.985278,0.5
KSAN,0.985278,0.3
KSEA,0.985278,0.2
KSFO,0.985278,1.0
KSLC,0.985278,0.2
KSMF,0.985278,0.3
KXNA,0.985278,0.3
KATL,1.001944,1.6
KBNA,1.001944,0.5
KBWI,1.001944,0.3
KCLT,1.001944,1.3
KCOS,1.001944,0.5
KCVG,1.001944,0.3
KDEN,1.001944,1.1
KDFW,1.001944,0.7
KDSM,1.001944,0.2
KDTW,1.001944,0.3
KEWR,1.001944,1.0
KIAH,1.001944,0.8
KJFK,1.001944,0.7
KLAX,1.001944,1.0
KLGA,1.001944,1.0
KLGB,1.001944,0.3
KLIT,1.001944,0.5
KMCO,1.001944,0.5
KMEM,1.001944,0.2
KMIA,1.001944,0.7
KMSP,1.001944,1.2
KMSY,1.001944,0.3
KORD,1.001944,1.5
KPBI,1.001944,0.2
KPHL,1.001944,1.3
KPSP,1.001944,0.2
KSAN,1.001944,0.5
KSDF,1.001944,0.5
KSFO,1.001944,0.5
KSLC,1.001944,0.5
KSMF,1.001944,0.3
KSNA,1.001944,0.2
KSTL,1.001944,0.3
KTPA,1.001944,0.2
KTUL,1.001944,0.2
KATL,1.018611,0.8
KBOS,1.018611,0.3
KCLE,1.018611,0.5
KCLT,1.018611,0.9
KCVG,1.018611,0.7
KDAL,1.018611,0.2
KDCA,1.018611,0.3
KDEN,1.018611,0.5
KDFW,1.018611,1.6
KDTW,1.018611,0.2
KEWR,1.018611,0.5
KHOU,1.018611,0.3
KIAD,1.018611,1.0
KIAH,1.018611,0.7
KJFK,1.018611,0.8
KLGA,1.018611,0.8
KMCO,1.018611,0.5
KMDW,1.018611,0.3
KMIA,1.018611,0.3
KMKE,1.018611,0.3
KMSP,1.018611,1.0
KMSY,1.018611,0.5
KORD,1.018611,1.2
KPHX,1.018611,0.7
KRDU,1.018611,0.3
KSDF,1.018611,0.2
KSEA,1.018611,0.5
KSFO,1.018611,0.7
KSLC,1.018611,0.8
KTUL,1.018611,0.3
KATL,1.035278,1.5
KBNA,1.035278,0.3
KBWI,1.035278,0.3
KCLE,1.035278,0.7
KCLT,1.035278,1.3
KCVG,1.035278,0.3
KDAL,1.035278,0.5
KDEN,1.035278,1.7
KDFW,1.035278,1.0
KDTW,1.035278,1.0
KELP,1.035278,0.3
KFAT,1.035278,0.5
KFLL,1.035278,0.2
KIAD,1.035278,1.2
KIAH,1.035278,0.7
KIND,1.035278,0.2
KJFK,1.035278,1.0
KLAX,1.035278,1.0
KLGA,1.035278,0.5
KLGB,1.035278,0.2
KMCI,1.035278,0.5
KMIA,1.035278,0.4
KMSP,1.035278,2.1
KOAK,1.035278,0.2
KORD,1.035278,2.3
KPDX,1.035278,0.2
KPHL,1.035278,0.7
KPHX,1.035278,0.5
KSAN,1.035278,0.5
KSEA,1.035278,0.8
KSFO,1.035278,0.8
KTUL,1.035278,0.5
KXNA,1.035278,0.2
KATL,1.051944,1.7
KBNA,1.051944,0.3
KBOS,1.051944,1.5
KBWI,1.051944,0.5
KCLE,1.051944,0.3
KCLT,1.051944,0.5
KCVG,1.051944,0.5
KDAL,1.051944,0.2
KDCA,1.051944,0.3
KDEN,1.051944,0.9
KDFW,1.051944,0.7
KDTW,1.051944,0.3
KEWR,1.051944,1.0
KFAT,1.051944,0.3
